Contents: This file contains 3 curve sets
a)Energy-time histogram.
b)Reverse-integrated decay curve (dB SPL)
c)Reverse-integrated decay curve (dB SPL), corrected for missing energy due to truncation.
d)Energy-time histogram for Sqr(Px),Sqr(Py) and Sqr(Pz) - only if calculated by Odeon 6.1 or later
d1)Hint! The energy-intensity curve can be obtained by the formulae 10*log10(Sqrt(Sqr(Px)+Sqr(Py)+Sqr(Pz)
d2)Note! Sqr(Px),Sqr(Py) and Sqr(Pz) are signed values, the sign is part the directional information


a) Energy-time histogram (dB SPL) for job 2
Receiver Number: 1 R1                             (x,y,z) = (7,20, -1,80, 1,00)
ms(source)	63	125	250	500	1000	2000	4000	8000
635,00	-77,79	-39,57	-25,93	-24,96	-18,49	-18,36	-24,85	-42,84
645,00	-75,62	-38,11	-24,86	-24,69	-19,22	-18,59	-24,51	-42,16
655,00	-73,85	-39,14	-24,91	-28,90	-15,62	-14,56	-20,69	-38,87
665,00	-73,84	-43,58	-26,57	-26,01	-21,50	-22,75	-28,84	-47,23
675,00	-77,17	-43,29	-29,76	-30,45	-25,80	-26,25	-33,10	-51,55
685,00	-78,41	-43,14	-31,13	-31,34	-26,62	-26,65	-33,67	-52,15
695,00	-92,10	-47,05	-33,11	-33,27	-26,67	-25,43	-32,12	-50,75
705,00	-87,83	-51,74	-35,28	-35,03	-30,23	-29,60	-35,95	-55,11

b) Reverse-integrated decay curve (dB SPL) for job 2
Receiver Number: 1 R1                             (x,y,z) = (7,20, -1,80, 1,00)
ms(source)	63	125	250	500	1000	2000	4000	8000
5,00	55,97	57,09	58,06	58,14	58,47	58,28	57,60	55,93
15,00	55,97	57,09	58,06	58,14	58,47	58,28	57,60	55,93
25,00	55,67	56,85	57,87	57,95	58,30	58,11	57,40	55,67
35,00	54,54	55,78	56,85	56,95	57,41	57,24	56,47	54,53
45,00	52,64	54,12	55,41	55,51	56,15	56,07	55,21	52,98
55,00	50,63	52,68	54,22	54,34	55,04	54,94	53,99	51,43
65,00	49,00	51,38	53,08	53,22	53,98	53,94	52,93	50,11
75,00	47,80	50,36	52,16	52,28	53,07	53,04	51,96	48,89
85,00	46,19	49,03	50,99	51,17	52,02	52,00	50,82	47,45
95,00	45,02	47,98	50,14	50,33	51,23	51,25	49,99	46,39
105,00	43,77	46,78	49,06	49,27	50,22	50,28	48,94	45,13
115,00	42,40	45,56	48,00	48,25	49,26	49,25	47,83	43,66
125,00	41,19	44,44	46,91	47,15	48,15	48,15	46,60	42,11
135,00	40,32	43,59	46,09	46,34	47,36	47,37	45,75	41,02
145,00	39,36	42,73	45,35	45,63	46,70	46,68	44,99	40,03
