Contents: This file contains 3 curve sets
a)Energy-time histogram.
b)Reverse-integrated decay curve (dB SPL)
c)Reverse-integrated decay curve (dB SPL), corrected for missing energy due to truncation.
d)Energy-time histogram for Sqr(Px),Sqr(Py) and Sqr(Pz) - only if calculated by Odeon 6.1 or later
d1)Hint! The energy-intensity curve can be obtained by the formulae 10*log10(Sqrt(Sqr(Px)+Sqr(Py)+Sqr(Pz)
d2)Note! Sqr(Px),Sqr(Py) and Sqr(Pz) are signed values, the sign is part the directional information


a) Energy-time histogram (dB SPL) for job 1
Receiver Number: 3 R03                            (x,y,z) = (5,87, -2,72, 1,27)
ms(source)	63	125	250	500	1000	2000	4000	8000
675,00	4,09	9,84	23,67	31,45	34,92	34,31	29,89	16,32
685,00	4,39	8,67	19,46	30,68	33,72	33,24	28,60	14,83
695,00	2,74	8,68	19,33	30,33	33,51	33,40	28,62	14,42
705,00	1,07	6,92	19,20	31,07	34,29	33,89	29,26	15,13
715,00	2,92	9,09	20,69	31,81	34,56	33,90	29,09	14,79
725,00	1,71	6,93	17,89	29,77	34,13	33,64	28,61	13,99
735,00	2,88	8,41	20,11	29,89	33,21	32,85	27,82	12,90
745,00	-0,20	6,08	19,67	29,66	32,51	31,91	27,04	11,94
755,00	-2,82	3,62	15,14	28,48	32,54	32,33	27,14	11,81
765,00	-2,94	4,50	16,76	27,79	32,68	32,24	27,31	11,84
775,00	-1,44	6,75	14,26	27,36	31,45	31,08	25,73	10,03
785,00	-3,71	2,62	18,18	28,62	31,71	30,98	25,78	10,01
795,00	-6,68	1,22	14,96	27,60	31,82	31,31	25,85	9,90
805,00	-7,67	-0,81	12,99	25,94	30,26	29,74	24,31	8,19
815,00	-5,96	-0,81	14,10	26,61	30,59	30,16	24,94	8,46
825,00	-7,30	-0,74	12,71	26,47	30,34	30,06	24,44	7,88
835,00	-7,93	-1,20	14,77	27,22	30,39	29,78	24,34	7,70
845,00	-8,47	-2,25	11,47	25,63	30,10	29,68	24,04	7,08
855,00	-5,08	0,34	13,44	25,89	28,97	28,33	22,67	5,39
865,00	-4,38	3,78	12,53	24,03	27,75	27,35	21,53	4,06
875,00	-8,92	-1,67	12,10	27,31	30,21	29,67	24,15	6,40
885,00	-13,62	-7,02	8,36	23,29	28,03	27,59	21,50	3,75
895,00	-10,49	-2,63	13,01	25,88	29,39	28,83	23,19	5,38
905,00	-11,57	-4,25	11,08	25,04	28,61	27,98	22,04	3,72
915,00	-13,53	-7,40	8,46	23,25	27,35	26,76	20,62	2,27
925,00	-14,53	-6,54	10,64	23,79	27,60	26,90	20,75	2,18
935,00	-12,69	-4,94	7,32	22,42	27,36	27,05	21,02	2,31
945,00	-14,54	-8,80	8,62	23,53	27,00	26,40	20,46	1,35
955,00	-17,36	-8,74	6,96	23,56	27,74	27,17	20,93	1,63
965,00	-14,47	-7,73	10,46	24,23	27,79	26,64	20,58	1,08
975,00	-19,82	-11,47	6,83	21,58	26,28	25,77	19,25	-0,21
985,00	-14,10	-7,37	8,86	20,92	25,20	25,01	18,35	-1,61
995,00	-19,93	-11,88	5,02	20,38	25,18	24,63	18,20	-1,91
1005,00	-20,86	-12,97	3,95	19,03	24,06	23,55	16,90	-3,21
1015,00	-17,21	-10,47	3,94	21,41	24,83	24,12	17,38	-2,82
1025,00	-22,92	-14,81	1,39	18,37	24,53	24,44	17,56	-3,23
1035,00	-24,13	-15,19	4,35	20,56	26,08	25,71	18,83	-1,98
1045,00	-17,01	-12,10	3,73	19,24	23,86	23,51	16,74	-4,35
1055,00	-26,70	-18,37	0,59	17,38	23,57	23,02	15,98	-5,26
1065,00	-26,89	-16,71	5,75	19,66	23,89	23,46	16,33	-5,05
1075,00	-25,03	-16,34	-1,62	18,71	23,12	22,45	15,39	-6,31
1085,00	-30,99	-20,65	-0,57	16,66	21,70	21,33	14,07	-7,81
1095,00	-27,55	-18,08	-0,61	18,16	24,21	23,56	16,33	-5,73
1105,00	-31,60	-21,36	-1,51	16,48	21,33	20,76	13,48	-8,57
1115,00	-31,70	-17,41	2,70	17,89	22,71	21,85	14,38	-8,09
1125,00	-30,70	-22,60	-2,91	16,43	22,13	21,86	14,89	-7,30
1135,00	-21,62	-17,29	-1,28	17,03	21,85	21,25	13,78	-9,17
1145,00	-30,29	-21,66	-3,43	16,12	21,78	21,16	13,66	-9,28
1155,00	-32,60	-23,07	-4,53	13,30	19,36	18,99	11,35	-11,80
1165,00	-35,58	-19,50	-3,21	15,83	20,85	20,45	12,69	-10,73
1175,00	-19,06	-12,28	-3,45	16,46	21,76	21,07	13,74	-10,13
1185,00	-27,17	-18,75	0,60	16,13	19,75	19,14	11,09	-12,98
1195,00	-37,98	-27,46	-6,22	14,45	20,03	19,49	11,65	-12,44
1205,00	-32,12	-25,38	-6,93	13,02	19,47	19,29	11,10	-12,98
1215,00	-33,54	-26,20	-5,57	13,35	19,16	18,57	10,26	-14,29
1225,00	-24,96	-18,65	-4,97	15,88	20,61	19,45	11,81	-12,80
1235,00	-42,63	-30,04	-7,91	12,52	19,36	19,37	10,61	-14,02
1245,00	-39,69	-25,72	-6,71	13,47	18,32	17,89	9,70	-15,36
1255,00	-37,74	-28,62	-7,94	11,49	17,23	16,53	8,23	-16,77
1265,00	-18,55	-9,62	-8,22	16,05	20,95	19,37	12,04	-14,09
1275,00	-36,83	-27,81	-4,08	13,95	18,71	17,73	9,60	-15,94
1285,00	-42,56	-33,50	-9,06	10,60	17,18	16,71	8,18	-17,62
